notion_id,job_title,company,location,url,track,status,date,match_score,recommended_cv,why_fit,application_strategy,tags
,"Full Stack Developer (TypeScript, React, Node)",Get Your Tech Talent,Berlin (Hybrid/Remote),https://www.ziprecruiter.de/jobs/543013681-full-stack-developer-typescript-react-node-berlin-hybrid-remote-bei-get-your-tech-talent,Developer,New,2026-08-11,8,CV for Fullstack/Frontend,Direct match to TypeScript/React/Node fullstack stack in Berlin with remote flexibility,"Apply via ZipRecruiter with tailored CV highlighting TypeScript, React, and Node",
,"Software Engineer, Next.js",Vercel,Remote,https://www.remotefront.com/remote-jobs/vercel-software-engineer-next-js-j4wvq,Developer,New,2026-08-11,8,CV for Fullstack/Frontend,"Next.js-focused software engineer role at Vercel, fully remote; direct fit for Next.js/React/TypeScript stack",Apply via remote job listing / Vercel careers with tailored CV emphasizing Next.js,
,Full Stack Developer,Pandata,Berlin,https://berlinstartupjobs.com/engineering/full-stack-developer-pandata-gmbh/,Developer,New,2026-08-11,7,CV for Fullstack/Frontend,Next.js/TypeScript fullstack role at a Berlin data-solutions startup,Apply via Berlin Startup Jobs listing with tailored CV emphasizing Next.js/TypeScript,
,Frontend Engineer (React / TypeScript),PERSOHAP,Berlin,https://www.xing.com/jobs/berlin-frontend-engineer-react-typescript-156687634,Developer,New,2026-08-11,7,CV for Fullstack/Frontend,Frontend Engineer role in Berlin matching React/TypeScript skillset,Apply on XING with tailored CV emphasizing React/TypeScript experience,
,SDK Engineer - JavaScript,Supabase,Remote (Worldwide),https://jobs.ashbyhq.com/supabase/f44742fb-18c6-478f-bf78-63707ed57db7,Developer,New,2026-08-11,8,CV for Fullstack/Frontend,"JavaScript/TypeScript SDK engineering at Supabase, global remote; strong fit for TypeScript skills",Apply on Ashby with tailored CV emphasizing TypeScript and SDK/library work,
,IT Support & Kundenbetreuung (m/w/d),Kabema Consulting GmbH,Berlin,https://www.workwise.io/jobs/berlin/it-support,Sys Admin,New,2026-08-10,7,CV for Sys Admin,"IT support and customer care in Berlin, 40-45k, support team role",Apply via Workwise; emphasize customer-facing IT support experience,
,Fullstack Developer (m/f/d),Elara Digital GmbH,Berlin,https://builtin.com/job/fullstack-developer-m-f-d/8476994,Developer,New,2026-08-10,8,CV for Fullstack/Frontend,"Fullstack React/TypeScript SaaS app in Berlin, remote possible, focuses on functional UI","Apply via Built In listing with fullstack CV; highlight React, TypeScript, PostgreSQL experience",
,Fullstack Engineer - Next.js & Python AI-Driven Customer Platform,Findr,Germany (Remote),https://www.devjobsscanner.com/next.js-jobs-in-germany,Developer,New,2026-08-10,8,CV for Fullstack/Frontend,"Next.js & Python fullstack, EUR 80k ClimateTech, remote","Apply via devjobs.scanner link with fullstack CV; emphasize Next.js, TypeScript, Python",
,Software Engineer (backend-biased),HiPeople,Berlin / Remote,https://jobs.ashbyhq.com/hipeople-official/3369382e-4f5b-4efd-a0a9-952acff08b93,Developer,New,2026-08-10,7,CV for Fullstack/Frontend,"Remote or on-site Berlin, backend-biased software engineering at growing B2B SaaS",Apply via Ashby portal; lead with backend/API experience,
,Junior Web Developer (Node.js / React),FinMent GmbH,Berlin,https://www.arbeitnow.com/jobs/companies/finment,Developer,Applied,2026-07-22,8,CV for Fullstack/Frontend,Junior role with Node.js + React in Berlin - perfect entry point. No seniority requirements.,Apply via arbeitnow with CV focused on React/Node.js projects,
,AI Engineer - Full Stack TypeScript,Laioutr GmbH,Berlin / Remote,https://www.arbeitnow.com/jobs/companies/laioutr-gmbh/ai-engineer-full-stack-typescript-nuxt-next-vue-react-berlin-265753,Developer,New,2026-07-22,8,CV for Fullstack/Frontend,Full-stack TypeScript role with React/Next.js. Berlin/remote. AI-adjacent work.,Apply via arbeitnow with CV showing TypeScript fullstack projects,
,Fullstack Engineer - Frontend Focus (React & TypeScript),Trusted Shops,Berlin (remote/hybrid),https://www.arbeitnow.com/jobs/companies/trusted-shops-se-de/frontend-developer-react-typescript-cologne-204975,Developer,New,2026-07-22,8,CV for Fullstack/Frontend,React + TypeScript fullstack role with frontend focus. Remote Berlin option. Strong match for skill set.,Apply via Trusted Shops careers with CV emphasizing React/TypeScript fullstack work,
,Bartender & waiter/waitress all gender,Atlantik Bar,Berlin (Prenzlauer Berg),https://join.com/companies/lebartabacfr/16453391-bartender-und-waiter-waitress-all-gender,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Bar Captain (m/w/d),Restaurant FREISCHWIMMER,Berlin,https://www.hotelcareer.com/jobs/restaurant-freischwimmer-59076/bar-captain-m-w-d-4010779,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Servicekraft (m/w/d),Cliffhanger Berlin,Berlin,https://www.cliffhanger-berlin.de/stellenangebote,Bouldering Gyms,New,2026-07-21,8,CV for Bouldering Gyms,Bouldering gym position in Berlin,Highlight climbing experience and customer service skills.,
,Barkeeper (m/w/d),DoubleTree by Hilton Berlin Ku'Damm,Berlin,https://www.hotelcareer.com/jobs/doubletree-by-hilton-berlin-ku-damm-118221/barkeeper-m-w-d-3488849,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Betriebsleitung Berlin (M/W/D),Urban Apes,Berlin,https://kletterszene.com/jobs/die-urban-apes-suchen-eine-betriebsleitung-fuer-berlin-m-w-d,Bouldering Gyms,New,2026-07-21,8,CV for Bouldering Gyms,Bouldering gym position in Berlin,Highlight climbing experience and customer service skills.,
,Waiter (m/f/d),MINE Restaurant,Berlin,https://minerestaurant.career.softgarden.de/jobs/33751520/Waiter-m-f-d-,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Servicemitarbeiter Bar (m/w/d),Motel One Berlin Alexanderplatz,Berlin,https://www.hotelcareer.com/jobs/motel-one-berlin-alexanderplatz-79989/servicemitarbeiter-bar-m-w-d-4011523,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,"Security Engineer, Platform",Resend,Remote (US / Dublin),https://startup.jobs/resend-security,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Servicemitarbeiter (m/w/d) für Relish Restaurant & Bar,The Westin Grand Berlin,Berlin,https://www.hotelcareer.com/jobs/the-westin-grand-berlin-1276/servicemitarbeiter-m-w-d-für-unser-relish-restaurant-bar-3937514,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Barchef (m/w/d),Hofbräu Berlin,Berlin,https://www.hotelcareer.com/jobs/hofbräu-berlin-18653/barchef-m-w-d-3927341,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Barkeeper (m/w/d) für House of Gin und Lobby Lounge,Hotel Palace Berlin,Berlin,https://www.hotelcareer.com/jobs/palace-berlin-1203/barkeeper-m-w-d-für-unsere-bars-house-of-gin-und-lobby-lounge-3933507,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,IT Administrator (m/w/d),interface systems GmbH,Berlin,https://www.devjobsscanner.com/systems-administrator-jobs-in-germany,Sys Admin,New,2026-07-21,7,CV for Sys Admin,IT support/systems administration role in Berlin,Tailor CV highlighting IT support and systems administration experience.,
,Barkeeper Hotel (m/w/d),Hotel Riu Plaza Berlin,Berlin,https://www.hotelcareer.com/jobs/hotel-riu-plaza-berlin-40884/barkeeper-hotel-m-w-d-4003371,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Chef-Routenbauer:in (M/W/D),Urban Apes (Bright Site Berlin),Berlin,https://kletterszene.com/jobs/die-boulderhalle-urban-apes-bright-site-in-berlin-sucht-eine-n-chef-routenbauer-in-m-w-d,Bouldering Gyms,New,2026-07-21,8,CV for Bouldering Gyms,Bouldering gym position in Berlin,Highlight climbing experience and customer service skills.,
,Barkeeper | Bartender (m/w/d),Scandic Charlottenburg,Berlin,https://www.hotelcareer.com/jobs/scandic-charlottenburg-128526/barkeeper-bartender-m-w-d-3975714,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Bartender (m/w/d) Dussmann Kultur im KaDeWe,Dussmann das KulturKaufhaus,Berlin,https://www.hotelcareer.com/jobs/dussmann-das-kulturkaufhaus-128322/bartender-m-w-d-dussmann-kultur-im-kadewe-4009677,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Chef de Bar (m/w/d),Hotel de Rome,Berlin,https://www.hotelcareer.com/jobs/hotel-de-rome-128076/chef-de-bar-m-w-d-3948706,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,IT System Administrator (m/w/d),CANCOM SE,Berlin,https://www.stepstone.de/jobs/systems-administrator,Sys Admin,New,2026-07-21,7,CV for Sys Admin,IT support/systems administration role in Berlin,Tailor CV highlighting IT support and systems administration experience.,
,"Backend Engineer (Infra), Core Sending",Resend,Remote (US / Dublin),https://startup.jobs/resend-backend-infra,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Bar Supervisor (m/w/d),Hotel de Rome,Berlin,https://www.hotelcareer.com/jobs/hotel-de-rome-128076/bar-supervisor-m-w-d-4004025,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,IT System Administrator (m/f/d),Rapid Data,Berlin,"https://www.glassdoor.com/job-listing/it-system-administrator-m-f-d-rapid-data-JV_IC2622109_KO0,29_KE30,40.htm?jl=1010202145080",Sys Admin,New,2026-07-21,7,CV for Sys Admin,IT support/systems administration role in Berlin,Tailor CV highlighting IT support and systems administration experience.,
,Host/Hostess Restaurant & Bar Evening Service (m/w/d),"The Ritz-Carlton, Berlin",Berlin,https://www.hotelcareer.com/jobs/the-ritz-carlton-berlin-507/host-hostess-restaurant-bar-evening-service-m-w-d-3992363,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,Commis de Bar (m/w/d) Lobby Bar,Hotel Adlon Kempinski,Berlin,https://www.hotelcareer.com/jobs/hotel-adlon-kempinski-1001/commis-de-bar-m-w-d-lobby-bar-3715579,Bar / Hospitality,New,2026-07-21,7,CV for Hospitality/Restaurant/Bar/Cafe,Bar/hospitality role in Berlin,Highlight bartending and hospitality experience.,
,"Fullstack-Developer (m/w/d) React 18/19, TypeScript",Autohaus Royal GmbH,Berlin,https://www.stepstone.de/jobs/autohaus-royal-fullstack,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Fullstack Engineer,SumUp,Berlin,https://www.sumup.com/careers/positions/fullstack-engineer,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Full-Stack Software Engineer,Mirelo AI,Berlin,https://www.wearedevelopers.com/en/jobs/mirelo-ai-fullstack,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Software Engineer - Global Expansion,SumUp,Berlin,https://www.sumup.com/careers/positions/global-expansion-engineer,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Backend Engineer - Core Systems,N26,Berlin,https://n26.com/en-eu/careers/positions/core-systems,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Software Engineer - Auth,Supabase,Remote (Worldwide),https://jobs.ashbyhq.com/supabase/auth-engineer,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Design Engineer,Supabase,Remote (Worldwide),https://jobs.ashbyhq.com/supabase/design-engineer,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Software Engineer - Fullstack,DigitalService,Berlin,https://www.wearedevelopers.com/en/jobs/digitalservice-fullstack,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Full Stack Developer - Real Time Intelligence (Python + React),Sequoia Connect,Remote (Worldwide),https://remotive.com/sequoia-connect-fullstack,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,API Engineer,Supabase,Remote (Worldwide),https://jobs.ashbyhq.com/supabase/api-engineer,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Fullstack Developer - Agentic Coding (m/w/d),Ströer Connections GmbH,Berlin,https://www.stepstone.de/jobs/stroeer-agentic-coding,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Software Engineer (ServiceNow) - RegTech,N26,Berlin,https://n26.com/en-eu/careers/positions/servicenow-regtech,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Customer Support Engineer (f/m/d),Contentful,Berlin,https://boards.greenhouse.io/contentful/jobs/3,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,"AI Web Fullstack Developer (Node, Javascript, React)",Binance,Remote (Asia / Global),https://jobs.lever.co/binance/ai-web-fullstack,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Software Engineer: IaC Platform Experience,Supabase,Remote (Worldwide),https://jobs.ashbyhq.com/supabase/iac-platform,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Backend Engineer - Customer Identity,N26,Berlin,https://n26.com/en-eu/careers/positions/customer-identity,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,CLI Engineer,Supabase,Remote (Worldwide),https://jobs.ashbyhq.com/supabase/cli-engineer,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Site Reliability Engineer,Supabase,Remote (Worldwide),https://jobs.ashbyhq.com/supabase/site-reliability,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Frontend and Mobile Developer (f/m/x),D4L data4life gGmbH,Berlin/Potsdam,https://www.stepstone.de/jobs/d4l-frontend-mobile,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Frontend Web Developer (React/TypeScript),Zensors,Remote,https://weworkremotely.com/zensors-frontend,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,"Full Stack Engineer, ML Platform",Prior Labs,Berlin,https://www.wearedevelopers.com/en/jobs/prior-labs-ml-platform,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Praktikant Fullstack Developer React/TypeScript/Next.js/Node.js,DuoByte,Berlin/Remote,https://www.stepstone.de/jobs/duobyte-praktikum-fullstack,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Edge Functions Engineer,Supabase,Remote (Worldwide),https://jobs.ashbyhq.com/supabase/edge-functions,Developer,New,2026-07-21,7,CV for Fullstack/Frontend,Matches React/TypeScript/fullstack skillset,"Tailor CV highlighting React, TypeScript, and fullstack experience. Write cover letter.",
,Junior IT-Administrator (m/w/d),Eberlein und Kunz,Berlin,https://www.arbeitnow.com/jobs/companies/eberlein-und-kunz/junior-it-administrator-berlin-33213,Sys Admin,New,2026-07-20,8,CV for Sys Admin,Junior role. M365/Intune/Entra ID.,Apply via Arbeitnow.,
,Netzwerk- und Systemadministrator (w/m/d),Francotyp-Postalia GmbH,Berlin,https://www.stepstone.de/stellenanzeigen--Netzwerk-und-Systemadministrator-w-m-d-Berlin-Francotyp-Postalia-GmbH--14053879-inline.html,Sys Admin,New,2026-07-20,8,CV for Sys Admin,1st+2nd Level Support. AD/network.,Apply via Stepstone.,
,Systemadministrator (m/w/d),Aspeo GmbH,Berlin,https://www.stepstone.de/stellenanzeigen--Systemadministrator-m-w-d-Berlin-Aspeo-Gmbh--11742895-inline.html,Sys Admin,New,2026-07-20,8,CV for Sys Admin,Linux + Windows admin. Berlin.,Apply via Stepstone.,
,Systemadministrator/-in (m/w/d),snafu GmbH,Berlin,https://www.stepstone.de/job/12824077,Sys Admin,New,2026-07-20,7,CV for Sys Admin,LAMP stack admin. Virtualization.,Apply via Stepstone.,
,IT-Systemadministrator (m/w/d) - Windows / M365 / Virtualisierung / Security,Jobriver HR Service,Berlin,https://www.xing.com/jobs/berlin-it-systemadministrator-windows-m365-virtualisierung-security-152973324,Sys Admin,New,2026-07-20,8,CV for Sys Admin,55-80K EUR. Windows/M365/VMware.,Apply via XING.,
,IT System Administrator Linux / Windows / AWS (m/f/d),MEETYOO,Berlin,https://englishjobs.de/jobs/it_administrator,Sys Admin,New,2026-07-20,7,CV for Sys Admin,English-speaking. Cross-platform.,Apply via http://EnglishJobs.de.,
,Barkeeper (m/w/d),Hotel de Rome,Berlin,https://www.stepstone.de/stellenanzeigen--Barkeeper-m-w-d-Berlin-Hotel-de-Rome--14238897-inline.html,Bar / Hospitality,New,2026-07-20,8,CV for Hospitality/Restaurant/Bar/Cafe,5-star luxury hotel. Bebelplatz.,Apply via Stepstone.,
,Full Stack Software Engineer (m/w/d),Cerpro,Berlin,https://join.com/companies/cerproio/16311347-full-stack-software-engineer-m-w-d,Developer,New,2026-07-20,8,CV for Fullstack/Frontend,React/TypeScript/NestJS. AI manufacturing.,Apply via JOIN.,
,Linux/Web Systems Administrator (DevOps),Atolls,Berlin,https://www.arbeitnow.com/jobs/companies/atolls/linux-web-systems-administrator-devops-berlin-332811,Sys Admin,New,2026-07-20,9,CV for Sys Admin,English-only. Linux/DevOps. CI/CD.,Apply via Arbeitnow.,
,Mid-Level Fullstack Software Engineer - Financial Services (f/m/x),Enpal,Berlin (hybrid),https://www.qarera.com/job/472773,Developer,New,2026-07-20,8,CV for Fullstack/Frontend,React/TypeScript/NestJS. Fintech at major energy company.,Apply via Qarera.,
,Software Engineer (B2B SaaS),Packmatic,Berlin (hybrid),https://www.welcometothejungle.com/en/companies/packmatic/jobs/software-engineer-b2b-saas_berlin_xwxw2vrq,Developer,New,2026-07-20,7,CV for Fullstack/Frontend,TypeScript/NestJS/React. Berlin hybrid.,Apply via Lever.,
,"Full Stack Software Engineer (Next.js, AngularJS, TypeScript, GraphQL)",Atolls,Berlin,https://www.arbeitnow.com/jobs/companies/atolls/full-stack-software-engineer-nextjs-angularjs-typescript-graphql-berlin-195736,Developer,New,2026-07-20,6,CV for Fullstack/Frontend,Next.js/TypeScript/GraphQL. Berlin.,Apply via Arbeitnow.,
,Software Engineer (React),Delivery Hero,Berlin (hybrid),https://devjobs.de/job/0aa9da94c5e3f6d5bbaa731696ec3e8f,Developer,New,2026-07-20,9,CV for Fullstack/Frontend,React/TypeScript. AdTech. Global brand.,Apply via http://devjobs.de.,
,Software Engineer (Frontend),NetBird,Berlin / Remote (Germany),https://jobs.ashbyhq.com/netbird/e21bee56-f91c-49c4-b2af-80a162491223,Developer,New,2026-07-20,9,CV for Fullstack/Frontend,"React, Next.js, TypeScript frontend role. Hybrid Berlin/remote. No German required.",Apply via Ashby with tailored CV.,
,Fullstack Engineer - Frontend Focus (React & TypeScript),Trusted Shops SE,Berlin (remote),https://www.xing.com/jobs/berlin-frontend-developer-react-typescript-155694985,Developer,New,2026-07-20,8,CV for Fullstack/Frontend,React/TypeScript/Node.js. AWS serverless.,Apply via XING.,
,Barkeeper Bartender - Titanic Chaussee,Titanic Chaussee Berlin,Berlin,https://www.stepstone.de/stellenangebote--Barkeeper-m-w-d-Berlin-Titanic-Chaussee-Berlin--10309919-inline.html,Bar / Hospitality,New,2026-07-19,7,CV for Hospitality/Restaurant/Bar/Cafe,"Hotel bar, Berlin, full/part-time, B2 German ok, international hotel group",Apply via StepStone with hospitality CV,
,Barkeeper Bartender - Hotel ZOO Berlin,Hotel ZOO Berlin,Berlin,https://www.stepstone.de/stellenangebote--Bartender-m-w-d-Berlin-HOTEL-ZOO-BERLIN--7344946-inline.html,Bar / Hospitality,New,2026-07-19,7,CV for Hospitality/Restaurant/Bar/Cafe,"Hotel bar, Berlin, full-time, English required, professional bartending",Apply via StepStone with hospitality CV,
,Full Stack Developer - Sowelo Consulting,Sowelo Consulting,Remote,https://weworkremotely.com/remote-jobs/sowelo-consulting-full-stack-developer,Developer,New,2026-07-19,6,CV for Fullstack/Frontend,"React/Vue/Angular + multiple backend languages, 3+ years, remote, UK healthcare SaaS",Apply via WeWorkRemotely with fullstack experience,
,Full Stack AI Engineer - Reveleer,Reveleer,Remote,https://weworkremotely.com/remote-jobs/reveleer-full-stack-ai-engineer,Developer,New,2026-07-19,6,CV for Fullstack/Frontend,"React/TypeScript/Node.js, 5+ years, remote, AI division",Apply via WeWorkRemotely with AI experience,
,Fullstack Engineer (Ad-Tech Platform),Jobgether (Partner),Germany Remote,https://jobs.lever.co/jobgether/92d5c9ff-d218-4724-9ba1-837afeeeaa64,Developer,New,2026-07-19,7,CV for Fullstack/Frontend,"React/Angular/Vue, fullstack, remote Europe, ad-tech at massive scale",Apply via Jobgether/Lever with fullstack experience,
,Fullstack Software Engineer Frontend T-shaped - Alan,Alan,Remote EU,https://jobs.ashbyhq.com/alan/1b8c1b77-5259-4dfc-bb01-b7c970664bd6,Developer,New,2026-07-19,8,CV for Fullstack/Frontend,"React/TypeScript, fullstack with frontend focus, remote EU, healthtech",Apply via Ashby with healthtech interest,
,Frontend Software Engineer (B2B Sales Platform),Jobgether (Partner),Germany Remote,https://jobs.lever.co/jobgether/38f8466e-4843-4354-9062-4a6c37386796,Developer,New,2026-07-19,7,CV for Fullstack/Frontend,"React/TypeScript, 2+ years, remote, B2B AI product",Apply via Jobgether/Lever,
,Fullstack Software Engineer (AI Sales Platform),Jobgether (Partner),Germany Remote,https://jobs.lever.co/jobgether/9509cc4a-9e98-4ba9-ad83-e3071f527968,Developer,New,2026-07-19,8,CV for Fullstack/Frontend,"React/TypeScript, AI-powered sales platform, remote, 3+ years experience",Apply via Jobgether/Lever with SaaS portfolio,
,Full Stack Engineer Innovation Team - InnoCraft,InnoCraft (Matomo),Germany Remote,https://jobs.lever.co/innocraft/e07f2280-f4e7-46cd-91fa-129df394debd,Developer,New,2026-07-19,7,CV for Fullstack/Frontend,"PHP/Python/JS full stack, 100% remote Germany, €70-80K, open-source analytics",Apply via Lever with open-source experience highlighted,
,Fullstack Engineer - WongDoody,WongDoody,Berlin / Germany Remote,https://boards.greenhouse.io/wongdoody/jobs/6307957003,Developer,New,2026-07-19,7,CV for Fullstack/Frontend,"Fullstack engineer with React/TypeScript, Berlin hybrid/remote, agency/consulting",Apply via Greenhouse with fullstack portfolio,
,Full Stack Web Developer - Abstract,Abstract,Remote,https://weworkremotely.com/remote-jobs/abstract-full-stack-web-developer-remote-contractor,Developer,New,2026-07-19,6,CV for Fullstack/Frontend,"Node.js/React/TypeScript, full stack, remote contractor, modern stack",Apply via WeWorkRemotely as contractor,
,Fullstack Developer - http://beyonnex.io,http://beyonnex.io GmbH,Germany Remote,https://remotive.com/remote/jobs/software-development/fullstack-developer-3425274,Developer,New,2026-07-19,6,CV for Fullstack/Frontend,"Kotlin/Java/Angular/React, 5+ years, 100% remote Germany, IoT energy",Apply via Remotive with fullstack experience,
,Full Stack Developer - KlickBoost GmbH,KlickBoost GmbH,Berlin,https://klick-boost.com/karriere,Developer,New,2026-07-17,7,CV for Fullstack/Frontend,React full stack role at Berlin marketing agency,Apply via company careers page,
,Full-Stack Software Engineer - http://blended.io,http://blended.io,Berlin,https://startup.jobs/full-stack-software-engineer-blendedio-8716403,Developer,New,2026-07-17,7,CV for Fullstack/Frontend,Cross-platform full stack development,Apply via http://startup.jobs,
,Trainer:in Bright Site Berlin - urban apes,urban apes,Berlin,https://jobs.urbanapes.de/jobposting/50ab668b6f677cf8ab58ed4a18bb0a59dce5fd020,Bouldering Gyms,New,2026-07-17,7,CV for Bouldering Gyms,Bouldering gym trainer at Berlin Bright Site,Apply via http://urbanapes.de careers,
,Bar- und Servicemitarbeiter Tapas Bar,Melia Berlin,Berlin,https://www.hotelcareer.com/jobs/bar-service-melia-berlin,Bar / Hospitality,New,2026-07-16,7,CV for Hospitality/Restaurant/Bar/Cafe,"Full-time bar/service, Berlin, Melia hotel",Apply via Hotelcareer,
,IT Administrator,AKKODIS,Berlin,https://www.xing.com/jobs/it-administrator-akkodis-berlin,Sys Admin,New,2026-07-16,7,CV for Sys Admin,"Berlin, IT admin, large consultancy",Apply via Xing,
,Route Setter / Wall Stripper,Boulderklub Kreuzberg,Berlin,https://boulderklub.de/en/jobs,Bouldering Gyms,New,2026-07-16,8,CV for Bouldering Gyms,"Boulder gym routesetting, Berlin Kreuzberg",Email mailto:info@boulderklub.de,
,IT Systemadministrator Cloud und Anwendersupport,NORSAN GmbH,Berlin,https://www.stepstone.de/jobs/it-systemadministrator-cloud-berlin,Sys Admin,New,2026-07-16,7,CV for Sys Admin,"Cloud & Anwendersupport, Berlin, full-time",Apply via StepStone,
